toronto-extrapolated,CHURCH ST AT FRONT ST E AND WELLINGTON ST E,15 (extrapolated),4/23/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,545.79,3091.61,529.10,545.79,3091.61,529.10,545.79,3091.61,529.10,545.79,3091.61,529.10,2013.25,2013.25,2013.25,2013.25,,,,,43.648513176,-79.373833537
toronto-extrapolated,KING ST E AT CHURCH ST,16 (extrapolated),4/23/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,439.46,2489.28,426.01,439.46,2489.28,426.01,439.46,2489.28,426.01,439.46,2489.28,426.01,2819.25,2819.25,2819.25,2819.25,,,,,43.6499164,-79.374409
toronto-extrapolated,CHURCH ST AT ADELAIDE ST E,17 (extrapolated),7/27/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,421.41,2387.07,408.52,421.41,2387.07,408.52,421.41,2387.07,408.52,421.41,2387.07,408.52,1441.25,1441.25,1441.25,1441.25,,,,,43.651173,-79.374925
toronto-extrapolated,CHURCH ST AT RICHMOND ST E,18 (extrapolated),11/19/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,601.08,3404.74,582.68,601.08,3404.74,582.68,601.08,3404.74,582.68,601.08,3404.74,582.68,1142.25,1142.25,1142.25,1142.25,,,,,43.652441,-79.375448
toronto-extrapolated,QUEEN ST E AT CHURCH ST,19 (extrapolated),8/16/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,412.93,2339.02,400.30,412.93,2339.02,400.30,412.93,2339.02,400.30,412.93,2339.02,400.30,3289.25,3289.25,3289.25,3289.25,,,,,43.65317,-79.375754
toronto-extrapolated,CHURCH ST AT SHUTER ST,20 (extrapolated),11/16/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,213.62,1210.04,207.09,213.62,1210.04,207.09,213.62,1210.04,207.09,213.62,1210.04,207.09,1870.00,1870.00,1870.00,1870.00,,,,,43.654817,-79.376441
toronto-extrapolated,DUNDAS ST E AT CHURCH ST,21 (extrapolated),11/17/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,369.41,2092.49,358.11,369.41,2092.49,358.11,369.41,2092.49,358.11,369.41,2092.49,358.11,2067.00,2067.00,2067.00,2067.00,,,,,43.656499,-79.377127
toronto-extrapolated,CHURCH ST AT GERRARD ST E,22 (extrapolated),3/4/2008,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,592.53,3356.32,574.40,592.53,3356.32,574.40,592.53,3356.32,574.40,592.53,3356.32,574.40,1470.00,1470.00,1470.00,1470.00,,,,,43.659858,-79.378522
toronto-extrapolated,CHURCH ST AT CARLTON ST,23 (extrapolated),8/10/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,530.30,3003.87,514.08,530.30,3003.87,514.08,530.30,3003.87,514.08,530.30,3003.87,514.08,3434.75,3434.75,3434.75,3434.75,,,,,43.661871,-79.379335
toronto-extrapolated,CHURCH ST AT WELLESLEY ST E,24 (extrapolated),8/16/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,596.75,3380.25,578.49,596.75,3380.25,578.49,596.75,3380.25,578.49,596.75,3380.25,578.49,5212.75,5212.75,5212.75,5212.75,,,,,43.6657034,-79.380928
toronto-extrapolated,BLOOR ST E AT CHURCH ST,25 (extrapolated),8/6/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,668.21,3785.02,647.77,668.21,3785.02,647.77,668.21,3785.02,647.77,668.21,3785.02,647.77,5658.50,5658.50,5658.50,5658.50,,,,,43.6710224,-79.383123
toronto-extrapolated,ADELAIDE ST E AT VICTORIA ST,26 (extrapolated),7/19/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,309.38,1752.46,299.91,309.38,1752.46,299.91,309.38,1752.46,299.91,309.38,1752.46,299.91,2638.75,2638.75,2638.75,2638.75,,,,,43.6506539,-79.377248
toronto-extrapolated,VICTORIA ST AT RICHMOND ST E,27 (extrapolated),11/19/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,415.36,2352.75,402.65,415.36,2352.75,402.65,415.36,2352.75,402.65,415.36,2352.75,402.65,1405.00,1405.00,1405.00,1405.00,,,,,43.6519522,-79.377756
toronto-extrapolated,QUEEN ST E AT VICTORIA ST,28 (extrapolated),7/23/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,343.21,1944.08,332.71,343.21,1944.08,332.71,343.21,1944.08,332.71,343.21,1944.08,332.71,2952.50,2952.50,2952.50,2952.50,,,,,43.6526703,-79.378066
toronto-extrapolated,YONGE ST AT FRONT ST E AND FRONT ST W,29 (extrapolated),4/22/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,499.06,2826.90,483.79,499.06,2826.90,483.79,499.06,2826.90,483.79,499.06,2826.90,483.79,3135.50,3135.50,3135.50,3135.50,,,,,43.646846,-79.376931
toronto-extrapolated,YONGE ST AT WELLINGTON ST E AND WELLINGTON ST W,30 (extrapolated),4/20/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,586.57,3322.56,568.62,586.57,3322.56,568.62,586.57,3322.56,568.62,586.57,3322.56,568.62,729.00,729.00,729.00,729.00,,,,,43.6478484,-79.377351
toronto-extrapolated,YONGE ST AT KING ST E AND KING ST W,31 (extrapolated),8/8/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,550.28,3117.02,533.44,550.28,3117.02,533.44,550.28,3117.02,533.44,550.28,3117.02,533.44,6435.75,6435.75,6435.75,6435.75,,,,,43.6491624,-79.377904
toronto-extrapolated,YONGE ST AT ADELAIDE ST E AND ADELAIDE ST W,32 (extrapolated),8/8/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,564.30,3196.42,547.03,564.30,3196.42,547.03,564.30,3196.42,547.03,564.30,3196.42,547.03,5824.25,5824.25,5824.25,5824.25,,,,,43.650419,-79.378436
toronto-extrapolated,YONGE ST AT RICHMOND ST E AND RICHMOND ST W,33 (extrapolated),8/1/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,551.98,3126.67,535.10,551.98,3126.67,535.10,551.98,3126.67,535.10,551.98,3126.67,535.10,3030.25,3030.25,3030.25,3030.25,,,,,43.651697,-79.378965
toronto-extrapolated,YONGE ST AT QUEEN ST E AND QUEEN ST W,34 (extrapolated),8/20/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,491.33,2783.12,476.30,491.33,2783.12,476.30,491.33,2783.12,476.30,491.33,2783.12,476.30,7052.25,7052.25,7052.25,7052.25,,,,,43.6524209,-79.379276
toronto-extrapolated,YONGE ST AT SHUTER ST,35 (extrapolated),3/30/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,297.69,1686.23,288.58,297.69,1686.23,288.58,297.69,1686.23,288.58,297.69,1686.23,288.58,2422.50,2422.50,2422.50,2422.50,,,,,43.654066,-79.379957
toronto-extrapolated,YONGE ST AT DUNDAS ST E AND DUNDAS ST W,36 (extrapolated),1/28/2008,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,540.85,3063.60,524.30,540.85,3063.60,524.30,540.85,3063.60,524.30,540.85,3063.60,524.30,12084.25,12084.25,12084.25,12084.25,,,,,43.656326,-79.380912
toronto-extrapolated,YONGE ST AT GERRARD ST E AND GERRARD ST W,37 (extrapolated),8/19/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,614.01,3478.01,595.22,614.01,3478.01,595.22,614.01,3478.01,595.22,614.01,3478.01,595.22,5692.75,5692.75,5692.75,5692.75,,,,,43.6590897,-79.382096
toronto-extrapolated,YONGE ST AT CARLTON ST AND COLLEGE ST,38 (extrapolated),11/2/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,612.73,3470.78,593.99,612.73,3470.78,593.99,612.73,3470.78,593.99,612.73,3470.78,593.99,7278.75,7278.75,7278.75,7278.75,,,,,43.6613687,-79.383094
toronto-extrapolated,YONGE ST AT WELLESLEY ST E AND WELLESLEY ST W,39 (extrapolated),8/1/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,571.21,3235.56,553.73,571.21,3235.56,553.73,571.21,3235.56,553.73,571.21,3235.56,553.73,5033.25,5033.25,5033.25,5033.25,,,,,43.6649351,-79.384558
toronto-extrapolated,BLOOR ST AT YONGE ST,40 (extrapolated),8/12/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,517.43,2930.96,501.60,517.43,2930.96,501.60,517.43,2930.96,501.60,517.43,2930.96,501.60,6424.00,6424.00,6424.00,6424.00,,,,,43.670229,-79.386767
toronto-extrapolated,YONGE ST AT CHURCH ST AND DAVENPORT RD,41 (extrapolated),3/28/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,622.85,3528.10,603.80,622.85,3528.10,603.80,622.85,3528.10,603.80,622.85,3528.10,603.80,2474.50,2474.50,2474.50,2474.50,,,,,43.672879,-79.387845
toronto-extrapolated,YONGE ST AT AYLMER AVE AND BELMONT ST,42 (extrapolated),3/28/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,535.87,3035.40,519.48,535.87,3035.40,519.48,535.87,3035.40,519.48,535.87,3035.40,519.48,1013.75,1013.75,1013.75,1013.75,,,,,43.6756028,-79.38895
toronto-extrapolated,YONGE ST AT CRESCENT RD,43 (extrapolated),2/12/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,438.74,2485.20,425.31,438.74,2485.20,425.31,438.74,2485.20,425.31,438.74,2485.20,425.31,476.75,476.75,476.75,476.75,,,,,43.6769762,-79.389534
toronto-extrapolated,YONGE ST AT MACPHERSON AVE AND ROWANWOOD AVE,44 (extrapolated),1/23/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,517.96,2933.93,502.11,517.96,2933.93,502.11,517.96,2933.93,502.11,517.96,2933.93,502.11,606.50,606.50,606.50,606.50,,,,,43.6791392,-79.390424
toronto-extrapolated,YONGE ST AT SHAFTESBURY AVE AND ALCORN AVE,45 (extrapolated),11/2/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,448.37,2539.74,434.65,448.37,2539.74,434.65,448.37,2539.74,434.65,448.37,2539.74,434.65,882.50,882.50,882.50,882.50,,,,,43.6820226,-79.391574
toronto-extrapolated,YONGE ST AT ST CLAIR AVE E AND ST CLAIR AVE W,46 (extrapolated),10/3/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,762.82,4320.94,739.48,762.82,4320.94,739.48,762.82,4320.94,739.48,762.82,4320.94,739.48,6048.75,6048.75,6048.75,6048.75,,,,,43.688075,-79.394098
toronto-extrapolated,YONGE ST AT CHAPLIN CRES AND DAVISVILLE AVE,47 (extrapolated),1/4/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,555.65,3147.45,538.65,555.65,3147.45,538.65,555.65,3147.45,538.65,555.65,3147.45,538.65,2281.75,2281.75,2281.75,2281.75,,,,,43.6982977,-79.396601
toronto-extrapolated,YONGE ST AT MANOR RD E AND MANOR RD W,48 (extrapolated),8/19/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,459.80,2604.48,445.73,459.80,2604.48,445.73,459.80,2604.48,445.73,459.80,2604.48,445.73,944.00,944.00,944.00,944.00,,,,,43.702508,-79.397458
toronto-extrapolated,YONGE ST AT EGLINTON AVE E AND EGLINTON AVE W,49 (extrapolated),9/20/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,770.98,4367.14,747.39,770.98,4367.14,747.39,770.98,4367.14,747.39,770.98,4367.14,747.39,10185.00,10185.00,10185.00,10185.00,,,,,43.7067501,-79.398311
toronto-extrapolated,YONGE ST AT BROADWAY AVE AND MONTGOMERY AVE,50 (extrapolated),9/21/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,552.61,3130.19,535.70,552.61,3130.19,535.70,552.61,3130.19,535.70,552.61,3130.19,535.70,3285.50,3285.50,3285.50,3285.50,,,,,43.709554,-79.398943
toronto-extrapolated,YONGE ST AT CASTLEFIELD AVE,51 (extrapolated),1/8/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,520.35,2947.47,504.43,520.35,2947.47,504.43,520.35,2947.47,504.43,520.35,2947.47,504.43,634.00,634.00,634.00,634.00,,,,,43.7118551,-79.399437
toronto-extrapolated,YONGE ST AT BLYTHWOOD RD AND LYTTON BLVD,52 (extrapolated),1/25/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,608.61,3447.41,589.99,608.61,3447.41,589.99,608.61,3447.41,589.99,608.61,3447.41,589.99,242.75,242.75,242.75,242.75,,,,,43.716605,-79.400452
toronto-extrapolated,YONGE ST AT GLENGROVE AVE E AND GLENGROVE AVE W,53 (extrapolated),8/19/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,479.18,2714.29,464.52,479.18,2714.29,464.52,479.18,2714.29,464.52,479.18,2714.29,464.52,327.75,327.75,327.75,327.75,,,,,43.7195544,-79.40109
toronto-extrapolated,YONGE ST AT CHATSWORTH DR AND ST EDMUNDS DR,54 (extrapolated),4/27/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,589.58,3339.63,571.54,589.58,3339.63,571.54,589.58,3339.63,571.54,589.58,3339.63,571.54,352.25,352.25,352.25,352.25,,,,,43.721971,-79.401557
toronto-extrapolated,YONGE ST AT LAWRENCE AVE E AND LAWRENCE AVE W,55 (extrapolated),1/16/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,823.05,4662.09,797.87,823.05,4662.09,797.87,823.05,4662.09,797.87,823.05,4662.09,797.87,549.00,549.00,549.00,549.00,,,,,43.7251031,-79.402193
toronto-extrapolated,YONGE ST AT RANLEIGH AVE,56 (extrapolated),6/27/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,599.57,3396.21,581.22,599.57,3396.21,581.22,599.57,3396.21,581.22,599.57,3396.21,581.22,1260.00,1260.00,1260.00,1260.00,,,,,43.7278642,-79.40293
toronto-extrapolated,YONGE ST AT FAIRLAWN AVE,57 (extrapolated),6/28/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,643.85,3647.01,624.15,643.85,3647.01,624.15,643.85,3647.01,624.15,643.85,3647.01,624.15,772.50,772.50,772.50,772.50,,,,,43.730913,-79.403788
toronto-extrapolated,YONGE ST AT YONGE BLVD AND PRIVATE ACCESS,58 (extrapolated),4/27/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,821.54,4653.55,796.41,821.54,4653.55,796.41,821.54,4653.55,796.41,821.54,4653.55,796.41,278.75,278.75,278.75,278.75,,,,,43.7343677,-79.404585
toronto-extrapolated,BAY ST AT FRONT ST W,59 (extrapolated),4/22/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,621.08,3518.08,602.08,621.08,3518.08,602.08,621.08,3518.08,602.08,621.08,3518.08,602.08,4278.75,4278.75,4278.75,4278.75,,,,,43.645996,-79.379115
toronto-extrapolated,BAY ST AT WELLINGTON ST W,60 (extrapolated),8/12/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,530.14,3002.94,513.92,530.14,3002.94,513.92,530.14,3002.94,513.92,530.14,3002.94,513.92,8079.75,8079.75,8079.75,8079.75,,,,,43.647345,-79.379702
toronto-extrapolated,BAY ST AT KING ST W,61 (extrapolated),4/23/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,708.69,4014.31,687.01,708.69,4014.31,687.01,708.69,4014.31,687.01,708.69,4014.31,687.01,5599.50,5599.50,5599.50,5599.50,,,,,43.648653,-79.380268
toronto-extrapolated,BAY ST AT ADELAIDE ST W,62 (extrapolated),7/29/2010,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,610.11,3455.94,591.45,610.11,3455.94,591.45,610.11,3455.94,591.45,610.11,3455.94,591.45,6771.50,6771.50,6771.50,6771.50,,,,,43.649876,-79.380823
toronto-extrapolated,BAY ST AT RICHMOND ST W,63 (extrapolated),7/29/2010,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,529.78,3000.90,513.57,529.78,3000.90,513.57,529.78,3000.90,513.57,529.78,3000.90,513.57,2926.00,2926.00,2926.00,2926.00,,,,,43.6512244,-79.381452
toronto-extrapolated,BAY ST AT QUEEN ST W,64 (extrapolated),8/31/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,627.31,3553.33,608.11,627.31,3553.33,608.11,627.31,3553.33,608.11,627.31,3553.33,608.11,9703.75,9703.75,9703.75,9703.75,,,,,43.65189,-79.381698
toronto-extrapolated,BAY ST AT ALBERT ST,65 (extrapolated),8/13/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,330.27,1870.81,320.17,330.27,1870.81,320.17,330.27,1870.81,320.17,330.27,1870.81,320.17,1715.25,1715.25,1715.25,1715.25,,,,,43.6529652,-79.382631
toronto-extrapolated,DUNDAS ST W AT BAY ST,66 (extrapolated),8/12/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,723.95,4100.75,701.80,723.95,4100.75,701.80,723.95,4100.75,701.80,723.95,4100.75,701.80,8896.25,8896.25,8896.25,8896.25,,,,,43.655721,-79.383734
toronto-extrapolated,BAY ST AT GERRARD ST W,67 (extrapolated),7/23/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,643.85,3647.01,624.15,643.85,3647.01,624.15,643.85,3647.01,624.15,643.85,3647.01,624.15,3052.75,3052.75,3052.75,3052.75,,,,,43.658496,-79.384865
toronto-extrapolated,BAY ST AT COLLEGE ST,68 (extrapolated),7/19/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,572.81,3244.65,555.29,572.81,3244.65,555.29,572.81,3244.65,555.29,572.81,3244.65,555.29,6194.75,6194.75,6194.75,6194.75,,,,,43.6608138,-79.385857
toronto-extrapolated,BAY ST AT WELLESLEY ST W,69 (extrapolated),4/14/2008,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,595.97,3375.80,577.73,595.97,3375.80,577.73,595.97,3375.80,577.73,595.97,3375.80,577.73,3916.25,3916.25,3916.25,3916.25,,,,,43.664366,-79.387151
toronto-extrapolated,BAY ST AT BLOOR ST W,70 (extrapolated),7/30/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,672.86,3811.37,652.27,672.86,3811.37,652.27,672.86,3811.37,652.27,672.86,3811.37,652.27,6061.50,6061.50,6061.50,6061.50,,,,,43.669701,-79.389468
toronto-extrapolated,YORK ST AT WELLINGTON ST W,71 (extrapolated),11/12/2007,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,327.33,1854.11,317.31,327.33,1854.11,317.31,327.33,1854.11,317.31,327.33,1854.11,317.31,2223.00,2223.00,2223.00,2223.00,,,,,43.6466383,-79.383007
toronto-extrapolated,KING ST W AT YORK ST,72 (extrapolated),4/23/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,409.40,2318.99,396.87,409.40,2318.99,396.87,409.40,2318.99,396.87,409.40,2318.99,396.87,3668.25,3668.25,3668.25,3668.25,,,,,43.6479338,-79.383531
toronto-extrapolated,YORK ST AT ADELAIDE ST W,73 (extrapolated),7/27/2010,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,462.74,2621.17,448.59,462.74,2621.17,448.59,462.74,2621.17,448.59,462.74,2621.17,448.59,2285.50,2285.50,2285.50,2285.50,,,,,43.649196,-79.384074
toronto-extrapolated,YORK ST AT RICHMOND ST W,74 (extrapolated),6/20/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,332.21,1881.75,322.04,332.21,1881.75,322.04,332.21,1881.75,322.04,332.21,1881.75,322.04,1172.75,1172.75,1172.75,1172.75,,,,,43.6505005,-79.38462
toronto-extrapolated,UNIVERSITY AVE AT YORK ST AND FRONT ST W,75 (extrapolated),12/14/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,691.86,3918.96,670.69,691.86,3918.96,670.69,691.86,3918.96,670.69,691.86,3918.96,670.69,6014.00,6014.00,6014.00,6014.00,,,,,43.645291,-79.382476
toronto-extrapolated,UNIVERSITY AVE AT WELLINGTON ST W,76 (extrapolated),5/5/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,677.38,3836.96,656.65,677.38,3836.96,656.65,677.38,3836.96,656.65,677.38,3836.96,656.65,5396.25,5396.25,5396.25,5396.25,,,,,43.6464054,-79.384076
toronto-extrapolated,UNIVERSITY AVE AT KING ST W,77 (extrapolated),5/5/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,636.74,3606.75,617.26,636.74,3606.75,617.26,636.74,3606.75,617.26,636.74,3606.75,617.26,3387.25,3387.25,3387.25,3387.25,,,,,43.6476553,-79.384788
toronto-extrapolated,UNIVERSITY AVE AT ADELAIDE ST W,78 (extrapolated),5/5/2011,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,830.71,4705.49,805.29,830.71,4705.49,805.29,830.71,4705.49,805.29,830.71,4705.49,805.29,2503.00,2503.00,2503.00,2503.00,,,,,43.648857,-79.38548
toronto-extrapolated,UNIVERSITY AVE AT RICHMOND ST W,79 (extrapolated),8/13/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,993.83,5629.49,963.43,993.83,5629.49,963.43,993.83,5629.49,963.43,993.83,5629.49,963.43,3400.00,3400.00,3400.00,3400.00,,,,,43.6501396,-79.38624
toronto-extrapolated,UNIVERSITY AVE AT QUEEN ST W,80 (extrapolated),8/11/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,1001.24,5671.41,970.60,1001.24,5671.41,970.60,1001.24,5671.41,970.60,1001.24,5671.41,970.60,4265.75,4265.75,4265.75,4265.75,,,,,43.650827,-79.386628
toronto-extrapolated,UNIVERSITY AVE AT DUNDAS ST W,81 (extrapolated),8/11/2010,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,845.38,4788.60,819.52,845.38,4788.60,819.52,845.38,4788.60,819.52,845.38,4788.60,819.52,5402.50,5402.50,5402.50,5402.50,,,,,43.654812,-79.388484
toronto-extrapolated,UNIVERSITY AVE AT ELM ST,82 (extrapolated),11/19/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,943.60,5344.93,914.73,943.60,5344.93,914.73,943.60,5344.93,914.73,943.60,5344.93,914.73,2372.50,2372.50,2372.50,2372.50,,,,,43.656323,-79.388959
toronto-extrapolated,UNIVERSITY AVE AT COLLEGE ST,83 (extrapolated),11/23/2009,07:30-09:30/10:00-12:00/13:00-15:00/16:00-18:00,1034.38,5859.14,1002.73,1034.38,5859.14,1002.73,1034.38,5859.14,1002.73,1034.38,5859.14,1002.73,2692.50,2692.50,2692.50,2692.50,,,,,43.6598474,-79.39049
